Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
62037634,08/05/2024 08:30:44 PM,09/05/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11225,49 CROWN STREET,CROWN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",09/05/2024 12:00:00 AM,09 BROOKLYN,3011890060,BROOKLYN,995283,182413,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66735140693541,-73.9602294900116,"(40.66735140693541, -73.9602294900116)"
62024351,08/05/2024 08:29:47 PM,08/11/2024 01:40:21 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10468,3121 VILLA AVENUE,VILLA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",08/11/2024 12:00:00 AM,07 BRONX,2033220057,BRONX,1015354,258137,PHONE,Unspecified,BRONX,,,,,,,,40.87514598606357,-73.88752940510024,"(40.87514598606357, -73.88752940510024)"
62037557,08/05/2024 08:21:28 PM,08/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11207,12205 FLATLANDS AVENUE,FLATLANDS AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/07/2024 12:00:00 AM,05 BROOKLYN,3044157501,BROOKLYN,1016536,177532,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65390215583172,-73.88364251205846,"(40.65390215583172, -73.88364251205846)"
62027716,08/05/2024 07:21:12 PM,12/18/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11205,130 FLUSHING AVENUE,FLUSHING AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,12/18/2024 12:00:00 AM,02 BROOKLYN,3020337501,BROOKLYN,992092,193532,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69787392994367,-73.97171910472804,"(40.69787392994367, -73.97171910472804)"
62029257,08/05/2024 07:20:20 PM,11/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10040,658 WEST  188 STREET,WEST  188 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",11/07/2024 12:00:00 AM,12 MANHATTAN,1021700016,MANHATTAN,1003062,250527,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.85429360658181,-73.93199803465494,"(40.85429360658181, -73.93199803465494)"
62032102,08/05/2024 06:58:51 PM,03/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032,575 WEST  172 STREET,WEST  172 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,03/03/2025 12:00:00 AM,12 MANHATTAN,1021290001,MANHATTAN,1001585,246501,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.84324645178813,-73.93734752863537,"(40.84324645178813, -73.93734752863537)"
62033535,08/05/2024 06:52:50 PM,10/31/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,2844 8 AVENUE,8 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,10/31/2024 12:00:00 AM,10 MANHATTAN,1020360061,MANHATTAN,1001052,240370,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.826419661357285,-73.9392892637817,"(40.826419661357285, -73.9392892637817)"
62028836,08/05/2024 06:50:28 PM,08/18/2024 05:16:26 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10032,1238 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/18/2024 12:00:00 AM,12 MANHATTAN,1021290001,MANHATTAN,1001431,246627,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84359258578997,-73.93790379522149,"(40.84359258578997, -73.93790379522149)"
62029767,08/05/2024 06:50:28 PM,08/18/2024 05:16:26 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10032,1238 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/18/2024 12:00:00 AM,12 MANHATTAN,1021290001,MANHATTAN,1001431,246627,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84359258578997,-73.93790379522149,"(40.84359258578997, -73.93790379522149)"
62032896,08/05/2024 06:50:28 PM,08/21/2024 02:02:32 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10032,1238 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/21/2024 12:00:00 AM,12 MANHATTAN,1021290001,MANHATTAN,1001431,246627,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84359258578997,-73.93790379522149,"(40.84359258578997, -73.93790379522149)"
62026395,08/05/2024 06:31:18 PM,11/26/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10028,123 EAST   83 STREET,EAST   83 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,11/26/2024 12:00:00 AM,08 MANHATTAN,1015120012,MANHATTAN,996004,222648,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.777785794038785,-73.95756024376614,"(40.777785794038785, -73.95756024376614)"
62029305,08/05/2024 05:55:01 PM,04/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,217 EAST MOUNT EDEN AVENUE,EAST MOUNT EDEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/04/2025 12:00:00 AM,04 BRONX,2027940019,BRONX,1009414,246385,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84290922615827,-73.90905226731527,"(40.84290922615827, -73.90905226731527)"
62030669,08/05/2024 05:33:35 PM,01/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456,1208 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,01/10/2025 12:00:00 AM,03 BRONX,2026140019,BRONX,1010878,241705,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83005969548922,-73.90377966194463,"(40.83005969548922, -73.90377966194463)"
62026391,08/05/2024 05:33:20 PM,11/18/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,1551 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",11/18/2024 12:00:00 AM,04 BRONX,2028210061,BRONX,1008853,246060,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84201877747143,-73.91108102453146,"(40.84201877747143, -73.91108102453146)"
62030625,08/05/2024 05:33:01 PM,04/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1200 COLLEGE AVENUE,COLLEGE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/04/2025 12:00:00 AM,04 BRONX,2024350007,BRONX,1008246,242740,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83290801491826,-73.91328669109255,"(40.83290801491826, -73.91328669109255)"
62027866,08/05/2024 05:30:00 PM,09/20/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11224,2950 WEST   35 STREET,WEST   35 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,09/20/2024 12:00:00 AM,13 BROOKLYN,3070460022,BROOKLYN,984113,148341,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.57383774922037,-74.00049315069208,"(40.57383774922037, -74.00049315069208)"
62031462,08/05/2024 05:27:09 PM,08/26/2024 06:50:01 AM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10029,325 EAST  101 STREET,EAST  101 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",08/26/2024 12:00:00 AM,11 MANHATTAN,1016737501,MANHATTAN,999721,226073,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78718078322942,-73.94413151799407,"(40.78718078322942, -73.94413151799407)"
62026366,08/05/2024 05:24:00 PM,10/04/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,184 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/04/2024 12:00:00 AM,17 BROOKLYN,3050650048,BROOKLYN,997020,177980,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65518146681626,-73.9539765456767,"(40.65518146681626, -73.9539765456767)"
62024916,08/05/2024 05:20:56 PM,08/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11207,12205 FLATLAND AVENUE,FLATLAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/07/2024 12:00:00 AM,05 BROOKLYN,3044157501,BROOKLYN,1016536,177532,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65390215583172,-73.88364251205846,"(40.65390215583172, -73.88364251205846)"
62030671,08/05/2024 04:56:17 PM,09/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211,320 DEVOE STREET,DEVOE STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/09/2024 12:00:00 AM,01 BROOKLYN,3029210016,BROOKLYN,1001521,199347,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.71382135126125,-73.93770004620836,"(40.71382135126125, -73.93770004620836)"
62032081,08/05/2024 04:38:16 PM,08/29/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10458,2300 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/29/2024 12:00:00 AM,05 BRONX,2031590001,BRONX,1011958,251743,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85760772449226,-73.89983560670379,"(40.85760772449226, -73.89983560670379)"
62027865,08/05/2024 04:38:16 PM,10/08/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032,558 WEST  164 STREET,WEST  164 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/08/2024 12:00:00 AM,12 MANHATTAN,1021220105,MANHATTAN,1000650,244594,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83801407976737,-73.94073148488742,"(40.83801407976737, -73.94073148488742)"
62029306,08/05/2024 04:29:09 PM,04/08/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,620 REISS PLACE,REISS PLACE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,04/08/2025 12:00:00 AM,11 BRONX,2043370064,BRONX,1020057,251976,UNKNOWN,Unspecified,BRONX,,,,,,,,40.858218105630215,-73.87055652264198,"(40.858218105630215, -73.87055652264198)"
62026392,08/05/2024 04:14:06 PM,03/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,124 EAST  176 STREET,EAST  176 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,03/31/2025 12:00:00 AM,05 BRONX,2028260027,BRONX,1009410,248279,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84810770841058,-73.90905961756198,"(40.84810770841058, -73.90905961756198)"
62027843,08/05/2024 04:11:05 PM,11/01/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11233,365 LEWIS AVENUE,LEWIS AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,11/01/2024 12:00:00 AM,03 BROOKLYN,3016650001,BROOKLYN,1002263,188136,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.683048299040344,-73.93505348799549,"(40.683048299040344, -73.93505348799549)"
62033562,08/05/2024 04:05:02 PM,08/08/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10018,305 WEST   39 STREET,WEST   39 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,08/08/2024 12:00:00 AM,04 MANHATTAN,1007637503,MANHATTAN,986555,214545,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75555267260697,-73.99168019537399,"(40.75555267260697, -73.99168019537399)"
62023717,08/05/2024 03:49:54 PM,11/13/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10452,900 OGDEN AVENUE,OGDEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,11/13/2024 12:00:00 AM,04 BRONX,2025110013,BRONX,1003433,241895,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83060049895683,-73.93068162952528,"(40.83060049895683, -73.93068162952528)"
62026363,08/05/2024 03:49:29 PM,11/15/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11212,440 WATKINS STREET,WATKINS STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/15/2024 12:00:00 AM,16 BROOKLYN,3035900050,BROOKLYN,1010366,180431,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66187961571417,-73.9058677055534,"(40.66187961571417, -73.9058677055534)"
62023702,08/05/2024 03:40:04 PM,08/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11223,1633 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,08/07/2024 12:00:00 AM,15 BROOKLYN,3066400013,BROOKLYN,993952,161103,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60886157184276,-73.96505796907076,"(40.60886157184276, -73.96505796907076)"
62030626,08/05/2024 03:37:03 PM,08/20/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10466,3990 BRONX BOULEVARD,BRONX BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",08/20/2024 12:00:00 AM,12 BRONX,2048200042,BRONX,1021852,263320,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88934639713765,-73.86400388206638,"(40.88934639713765, -73.86400388206638)"
62026313,08/05/2024 03:34:02 PM,08/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11207,12205 FLATLAND AVENUE,FLATLAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/07/2024 12:00:00 AM,05 BROOKLYN,3044157501,BROOKLYN,1016536,177532,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65390215583172,-73.88364251205846,"(40.65390215583172, -73.88364251205846)"
62030683,08/05/2024 03:31:02 PM,08/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11217,59 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and prepared a violation but were unable to issue it.,08/07/2024 12:00:00 AM,02 BROOKLYN,3001920001,BROOKLYN,989468,188691,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68458843792923,-73.9811858825108,"(40.68458843792923, -73.9811858825108)"
62023666,08/05/2024 03:21:25 PM,08/05/2024 03:21:25 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11205,69 CLINTON AVENUE,CLINTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/05/2024 12:00:00 AM,02 BROOKLYN,3018880034,BROOKLYN,992777,192621,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.695372813368145,-73.96924991732806,"(40.695372813368145, -73.96924991732806)"
